ano;UF;VD3004;escolaridade;V403312_1_Até 14 Horas;V403312_2_15 até 39 Horas;V403312_3_40 até 44 Horas;V403312_4_44 até 48 Horas;V403312_5_49 Horas +;se_1_Até 14 Horas;se_2_15 até 39 Horas;se_3_40 até 44 Horas;se_4_44 até 48 Horas;se_5_49 Horas +
2024;15;5;Ensino Médio;1054,678559054922;1470,532336951560;2133,902253595012;1938,672943263764;2712,059706604060;9,16174982558109e+01;72,0270967869905;130,7677207671898;102,3865426477542;2,59886244707417e+02
2024;16;5;Ensino Médio;774,331057740174;2427,195541200862;2195,036021366634;2756,121150723733;3173,175827876084;3,04642405757775e+02;421,6377185339003;101,1720889102106;416,2207171636490;6,22686771215067e+02
2024;17;5;Ensino Médio;1252,415916055577;1816,604767394583;2253,532652196550;2173,994640769166;2925,478501862560;1,65515786424727e+02;192,5515580083358;104,4587117900879;129,7207630632557;3,73350038958166e+02
2024;21;5;Ensino Médio;1036,016352149584;1302,128752954058;2141,521732702167;1953,733935113118;2449,307497365019;8,74021796787065e+01;57,6233735201645;219,7134497206018;127,5819996614971;1,78319615616344e+02
2024;22;5;Ensino Médio;909,801281608193;1567,053332226781;1878,024308592791;2070,670837030689;2625,862867971851;9,52284788680537e+01;247,5500658008915;144,0315515248430;170,5948422370764;4,09677870678608e+02
2024;23;5;Ensino Médio;957,775739276971;1151,267423761421;1854,530113105377;1894,678821173839;2382,926847997862;9,90652985680682e+01;49,9827092729631;49,6162959966971;156,6115255256709;2,70515924299055e+02
2024;24;5;Ensino Médio;1375,751383590157;1683,974553174609;2084,950759793755;2092,065821133479;2900,273453989241;3,06013454416773e+02;218,4829246900802;181,7876006509768;173,1467468848787;6,50995153976715e+02
2024;25;5;Ensino Médio;910,501222775284;1337,967806220631;1845,466837141655;1958,879624493291;2401,791276340264;1,12368278279685e+02;78,2098457520079;67,3965323464941;116,0373179966241;2,52310078471536e+02
2024;26;5;Ensino Médio;840,226066316260;1500,893785959814;1886,596747375011;1743,591824035278;2185,591713981457;7,86307375760231e+01;103,9810329932195;74,2596572440710;65,9172736973481;1,83030531307614e+02
2024;27;5;Ensino Médio;1207,558029550966;1451,334927964597;1826,506644313294;1769,466340421826;2527,836439484309;1,57687297864332e+02;86,0412974932303;55,4852438527128;95,8026037045498;3,16641641787227e+02
2024;28;5;Ensino Médio;1211,375270435430;1511,600936555052;2037,054345911245;1559,413994921400;2076,953345327613;1,98790202769770e+02;100,6816748555606;160,9685938741975;80,5583964322801;2,28640882923886e+02
2024;29;5;Ensino Médio;1111,439060768151;1334,857984327650;1997,633879038120;1862,582613155044;2328,783372312272;8,63600628793497e+01;63,8709379949265;129,6641172672488;96,5431468040885;1,82181629243989e+02
2024;31;5;Ensino Médio;1455,233137607420;2015,124270299645;2334,131285673704;2254,368076899763;2954,170093164705;9,44623407428313e+01;88,0888726491892;42,8546810720764;74,4816454444765;1,20193881087172e+02
2024;32;5;Ensino Médio;1974,069906915744;1763,729160197201;2455,548478969962;2636,150046713572;3953,628029668297;1,68495810407782e+02;96,8297228510093;70,7358915235043;196,6139824431242;4,30909836568986e+02
2024;33;5;Ensino Médio;1576,437210344171;1915,055391415148;2493,055981084702;2400,581307418227;3300,550400201672;1,43907549833735e+02;90,8811036594264;55,6841240265074;67,5619348927623;2,01913558941614e+02
2024;35;5;Ensino Médio;1942,018040306139;2384,062707900874;2557,075360211775;2728,759202240352;3369,966400067945;1,11748725922062e+02;110,3241031461156;37,8578966365688;103,5781863346581;1,07522100697371e+02
2024;41;5;Ensino Médio;2212,058992938806;2300,447392668652;2841,345243415955;2922,395044451847;3945,183370021837;1,79485221481256e+02;107,9485023426549;80,6842658823515;210,2113358178198;2,15369887543530e+02
