UF;escolaridade;horas_trabalhadas;renda_bruta;se;escolaridade_adj;faixa_horas_trabalhadas;ano
17;5;2;1804,553553429171;1,94232798603372e+02;Ensino Médio;15 até 39 Horas;2024
21;5;2;1282,125893419693;5,92704368549079e+01;Ensino Médio;15 até 39 Horas;2024
22;5;2;1448,664123539756;2,62273061222911e+02;Ensino Médio;15 até 39 Horas;2024
23;5;2;1132,652698254607;5,22468036712532e+01;Ensino Médio;15 até 39 Horas;2024
24;5;2;1658,281570311057;2,19067171067608e+02;Ensino Médio;15 até 39 Horas;2024
25;5;2;1262,179746248260;7,44786371802961e+01;Ensino Médio;15 até 39 Horas;2024
26;5;2;1437,386139385674;1,09373094046663e+02;Ensino Médio;15 até 39 Horas;2024
27;5;2;1394,030973682261;7,50303406705236e+01;Ensino Médio;15 até 39 Horas;2024
28;5;2;1471,263384085802;9,92669963954526e+01;Ensino Médio;15 até 39 Horas;2024
29;5;2;1249,649980057946;6,84376917811873e+01;Ensino Médio;15 até 39 Horas;2024
31;5;2;1849,673056905972;9,61851578672495e+01;Ensino Médio;15 até 39 Horas;2024
32;5;2;1740,454518247520;1,00920229791150e+02;Ensino Médio;15 até 39 Horas;2024
33;5;2;1859,208618005329;9,37959138793337e+01;Ensino Médio;15 até 39 Horas;2024
35;5;2;2229,364263906909;1,12344328934299e+02;Ensino Médio;15 até 39 Horas;2024
41;5;2;2206,678184994513;1,17796811574683e+02;Ensino Médio;15 até 39 Horas;2024
42;5;2;2626,549761730928;3,95105692043569e+02;Ensino Médio;15 até 39 Horas;2024
43;5;2;2186,373157838837;1,04574695316252e+02;Ensino Médio;15 até 39 Horas;2024
50;5;2;2084,303033203719;2,42288881572283e+02;Ensino Médio;15 até 39 Horas;2024
51;5;2;2372,991228047750;2,42753959281670e+02;Ensino Médio;15 até 39 Horas;2024
52;5;2;2027,858938042274;1,11868879116724e+02;Ensino Médio;15 até 39 Horas;2024
53;5;2;2463,570275236511;4,45600100807109e+02;Ensino Médio;15 até 39 Horas;2024
11;6;2;1655,371447979870;2,55617256869186e+02;Ensino Superior;15 até 39 Horas;2024
12;6;2;2078,552277135501;3,23409848259041e+02;Ensino Superior;15 até 39 Horas;2024
13;6;2;1582,561734575244;1,55182019277924e+02;Ensino Superior;15 até 39 Horas;2024
14;6;2;1975,935004287056;2,70775800710639e+02;Ensino Superior;15 até 39 Horas;2024
15;6;2;1879,630284325144;3,60949324542241e+02;Ensino Superior;15 até 39 Horas;2024
16;6;2;2016,560764186228;5,24140627154653e+02;Ensino Superior;15 até 39 Horas;2024
17;6;2;1423,880321047839;1,39373332102351e+02;Ensino Superior;15 até 39 Horas;2024
21;6;2;1632,779081306583;2,15993427200620e+02;Ensino Superior;15 até 39 Horas;2024
22;6;2;2138,565788942337;5,57365055594065e+02;Ensino Superior;15 até 39 Horas;2024
23;6;2;2157,252548864245;3,77021081143891e+02;Ensino Superior;15 até 39 Horas;2024
24;6;2;1863,722409454017;3,10076075018947e+02;Ensino Superior;15 até 39 Horas;2024
25;6;2;1766,778705483955;2,55307071842387e+02;Ensino Superior;15 até 39 Horas;2024
26;6;2;1188,240632643150;1,20587710038468e+02;Ensino Superior;15 até 39 Horas;2024
27;6;2;1521,732164622188;1,58737360108482e+02;Ensino Superior;15 até 39 Horas;2024
28;6;2;2152,706759356090;3,97268195640605e+02;Ensino Superior;15 até 39 Horas;2024
29;6;2;1859,366395552903;3,07005552226938e+02;Ensino Superior;15 até 39 Horas;2024
31;6;2;1761,947684670754;1,40582698526543e+02;Ensino Superior;15 até 39 Horas;2024
32;6;2;1630,190738230936;1,48683785042606e+02;Ensino Superior;15 até 39 Horas;2024
33;6;2;1948,487763785973;1,28184108799749e+02;Ensino Superior;15 até 39 Horas;2024
35;6;2;2097,111663994243;1,20381143544385e+02;Ensino Superior;15 até 39 Horas;2024
41;6;2;2056,232007344177;2,66611939742715e+02;Ensino Superior;15 até 39 Horas;2024
42;6;2;2696,133604011233;5,22149802989632e+02;Ensino Superior;15 até 39 Horas;2024
43;6;2;2388,642579309890;1,95456962726854e+02;Ensino Superior;15 até 39 Horas;2024
50;6;2;1906,403734059655;2,23963235259797e+02;Ensino Superior;15 até 39 Horas;2024
51;6;2;2203,096303284852;3,35193824288607e+02;Ensino Superior;15 até 39 Horas;2024
52;6;2;2624,690202148152;3,72776203675219e+02;Ensino Superior;15 até 39 Horas;2024
53;6;2;2266,641562599033;3,74037678484609e+02;Ensino Superior;15 até 39 Horas;2024
11;7;2;4772,544180044935;4,03879256613262e+02;Ensino Superior;15 até 39 Horas;2024
12;7;2;3852,083540911550;2,60944109487456e+02;Ensino Superior;15 até 39 Horas;2024
13;7;2;3971,405878960017;7,01936543295275e+02;Ensino Superior;15 até 39 Horas;2024
14;7;2;4387,912041596565;4,55301706836408e+02;Ensino Superior;15 até 39 Horas;2024
15;7;2;4569,108938787337;7,48496944815631e+02;Ensino Superior;15 até 39 Horas;2024
16;7;2;3819,389401246894;3,25207184914183e+02;Ensino Superior;15 até 39 Horas;2024
17;7;2;5287,590437573873;6,50253635639357e+02;Ensino Superior;15 até 39 Horas;2024
21;7;2;3224,594996962768;2,59495081590645e+02;Ensino Superior;15 até 39 Horas;2024
22;7;2;3982,696903204489;4,64139754252575e+02;Ensino Superior;15 até 39 Horas;2024
23;7;2;4301,758932032644;6,93973532503378e+02;Ensino Superior;15 até 39 Horas;2024
24;7;2;4734,266215794371;4,17461588430727e+02;Ensino Superior;15 até 39 Horas;2024
25;7;2;3906,751471866071;3,91835204760081e+02;Ensino Superior;15 até 39 Horas;2024
26;7;2;4273,476763210253;4,01869213046614e+02;Ensino Superior;15 até 39 Horas;2024
27;7;2;5228,699570923412;1,59444119389801e+03;Ensino Superior;15 até 39 Horas;2024
28;7;2;4868,505373672616;6,46551362945697e+02;Ensino Superior;15 até 39 Horas;2024
29;7;2;3137,962201748294;2,54907528208414e+02;Ensino Superior;15 até 39 Horas;2024
31;7;2;4211,523458179585;2,31973644029630e+02;Ensino Superior;15 até 39 Horas;2024
32;7;2;5173,642952500889;3,42873645044206e+02;Ensino Superior;15 até 39 Horas;2024
33;7;2;4709,101303994799;2,28002315701837e+02;Ensino Superior;15 até 39 Horas;2024
35;7;2;5448,170287243459;2,93021142141022e+02;Ensino Superior;15 até 39 Horas;2024
41;7;2;6485,857206830648;1,37657102113559e+03;Ensino Superior;15 até 39 Horas;2024
42;7;2;4828,486130278898;2,26866179532987e+02;Ensino Superior;15 até 39 Horas;2024
43;7;2;5128,221753328476;2,67369167818478e+02;Ensino Superior;15 até 39 Horas;2024
50;7;2;5462,723264529607;5,65686060958515e+02;Ensino Superior;15 até 39 Horas;2024
51;7;2;5411,734348664471;6,37474697103055e+02;Ensino Superior;15 até 39 Horas;2024
52;7;2;4522,803175842954;3,24306492525976e+02;Ensino Superior;15 até 39 Horas;2024
53;7;2;8501,264433542465;7,32372199708113e+02;Ensino Superior;15 até 39 Horas;2024
11;1;3;2136,916021014428;2,07132553602898e+02;Sem Instrução Formal;40 até 44 Horas;2024
12;1;3;1371,727680339944;1,00208920983383e+02;Sem Instrução Formal;40 até 44 Horas;2024
13;1;3;1668,710263096683;3,63115115360553e+02;Sem Instrução Formal;40 até 44 Horas;2024
14;1;3;1547,152149909620;1,92993553124514e+02;Sem Instrução Formal;40 até 44 Horas;2024
15;1;3;1385,351000878361;1,37604170421371e+02;Sem Instrução Formal;40 até 44 Horas;2024
16;1;3;1704,304200747072;2,04736057873389e+02;Sem Instrução Formal;40 até 44 Horas;2024
17;1;3;2187,852621089025;4,64151533651670e+02;Sem Instrução Formal;40 até 44 Horas;2024
21;1;3;1131,340442658442;1,25972366795841e+02;Sem Instrução Formal;40 até 44 Horas;2024
22;1;3;1149,369813722443;1,95393350596654e+02;Sem Instrução Formal;40 até 44 Horas;2024
23;1;3;1233,055393151713;7,77423842381299e+01;Sem Instrução Formal;40 até 44 Horas;2024
24;1;3;1085,742124766903;1,05985523179994e+02;Sem Instrução Formal;40 até 44 Horas;2024
25;1;3;1048,687901054294;8,28942438377276e+01;Sem Instrução Formal;40 até 44 Horas;2024
26;1;3;1190,189087529156;1,02859984861727e+02;Sem Instrução Formal;40 até 44 Horas;2024
27;1;3;1315,862273143395;7,66476350186609e+01;Sem Instrução Formal;40 até 44 Horas;2024
28;1;3;1697,724729072292;3,11721776045375e+02;Sem Instrução Formal;40 até 44 Horas;2024
29;1;3;1325,718806157974;1,13813064017134e+02;Sem Instrução Formal;40 até 44 Horas;2024
31;1;3;2522,224843267356;4,96339159239029e+02;Sem Instrução Formal;40 até 44 Horas;2024
32;1;3;1965,074386080579;1,96138987142117e+02;Sem Instrução Formal;40 até 44 Horas;2024
33;1;3;2338,760327616564;2,97413178656095e+02;Sem Instrução Formal;40 até 44 Horas;2024
35;1;3;2555,936607791060;1,91749965136072e+02;Sem Instrução Formal;40 até 44 Horas;2024
41;1;3;2730,955185760474;2,39239316731264e+02;Sem Instrução Formal;40 até 44 Horas;2024
42;1;3;2587,855786212333;1,08966474394440e+02;Sem Instrução Formal;40 até 44 Horas;2024
43;1;3;2393,402197858514;3,44621876164013e+02;Sem Instrução Formal;40 até 44 Horas;2024
50;1;3;2240,084946380553;3,53316929705518e+02;Sem Instrução Formal;40 até 44 Horas;2024
51;1;3;3049,386510619314;3,60078784160872e+02;Sem Instrução Formal;40 até 44 Horas;2024
52;1;3;1884,888994890987;1,09835752622240e+02;Sem Instrução Formal;40 até 44 Horas;2024
53;1;3;1911,375242618013;2,54822371307280e+02;Sem Instrução Formal;40 até 44 Horas;2024
11;2;3;2559,778201275664;2,53949511329539e+02;Ensino Fundamental;40 até 44 Horas;2024
12;2;3;1612,024624921286;7,54656004871933e+01;Ensino Fundamental;40 até 44 Horas;2024
13;2;3;1372,407289211260;5,66978249916642e+01;Ensino Fundamental;40 até 44 Horas;2024
14;2;3;1596,608060875505;7,85298264653613e+01;Ensino Fundamental;40 até 44 Horas;2024
15;2;3;1527,690332621662;6,52038562041684e+01;Ensino Fundamental;40 até 44 Horas;2024
16;2;3;1695,832059674038;1,45241085634720e+02;Ensino Fundamental;40 até 44 Horas;2024
17;2;3;1999,341066494604;1,47095351789491e+02;Ensino Fundamental;40 até 44 Horas;2024
21;2;3;1574,977226186562;2,52238225354544e+02;Ensino Fundamental;40 até 44 Horas;2024
22;2;3;1394,524901383225;6,61121673553588e+01;Ensino Fundamental;40 até 44 Horas;2024
23;2;3;1266,648492939273;3,02160726595795e+01;Ensino Fundamental;40 até 44 Horas;2024
24;2;3;1437,499526594292;8,45185207534643e+01;Ensino Fundamental;40 até 44 Horas;2024
25;2;3;1302,326779907427;3,96230363428951e+01;Ensino Fundamental;40 até 44 Horas;2024
26;2;3;1378,634826171804;4,95884047592491e+01;Ensino Fundamental;40 até 44 Horas;2024
27;2;3;1513,704267320339;5,65340746723496e+01;Ensino Fundamental;40 até 44 Horas;2024
28;2;3;1642,904559459725;1,16506885596559e+02;Ensino Fundamental;40 até 44 Horas;2024
29;2;3;1425,899134123690;5,79934951364606e+01;Ensino Fundamental;40 até 44 Horas;2024
31;2;3;2033,014174237184;3,85380168445477e+01;Ensino Fundamental;40 até 44 Horas;2024
32;2;3;1901,658254794135;4,86942971652237e+01;Ensino Fundamental;40 até 44 Horas;2024
33;2;3;1827,082494338406;5,26015705934405e+01;Ensino Fundamental;40 até 44 Horas;2024
35;2;3;2233,893282635788;6,35054574428086e+01;Ensino Fundamental;40 até 44 Horas;2024
41;2;3;2255,022643581789;5,28108309054409e+01;Ensino Fundamental;40 até 44 Horas;2024
42;2;3;2506,518642066026;5,61968358308521e+01;Ensino Fundamental;40 até 44 Horas;2024
43;2;3;2125,685584476807;5,88238763280737e+01;Ensino Fundamental;40 até 44 Horas;2024
50;2;3;2343,313174090796;7,52437127978765e+01;Ensino Fundamental;40 até 44 Horas;2024
51;2;3;2681,274484720869;1,17581022065124e+02;Ensino Fundamental;40 até 44 Horas;2024
52;2;3;2441,253559966896;2,03648689969415e+02;Ensino Fundamental;40 até 44 Horas;2024
53;2;3;2011,635613421149;1,04495973980729e+02;Ensino Fundamental;40 até 44 Horas;2024
11;3;3;2215,754928072957;2,42825703171027e+02;Ensino Fundamental;40 até 44 Horas;2024
12;3;3;1793,131594028528;1,04358969884201e+02;Ensino Fundamental;40 até 44 Horas;2024
13;3;3;1607,464177874149;8,05082830592716e+01;Ensino Fundamental;40 até 44 Horas;2024
14;3;3;1988,836891855231;2,19706126953366e+02;Ensino Fundamental;40 até 44 Horas;2024
15;3;3;1907,247982059739;1,26118581999174e+02;Ensino Fundamental;40 até 44 Horas;2024
16;3;3;2020,685097855388;2,50535703921645e+02;Ensino Fundamental;40 até 44 Horas;2024
17;3;3;1990,372182682694;1,35724182008726e+02;Ensino Fundamental;40 até 44 Horas;2024
21;3;3;1676,595793977498;2,24870857971983e+02;Ensino Fundamental;40 até 44 Horas;2024
22;3;3;1928,529516922769;2,55793084962688e+02;Ensino Fundamental;40 até 44 Horas;2024
23;3;3;1648,863697558827;1,14347666725384e+02;Ensino Fundamental;40 até 44 Horas;2024
24;3;3;1484,332743871530;7,44491532380695e+01;Ensino Fundamental;40 até 44 Horas;2024
25;3;3;1484,036521205532;8,08809008449794e+01;Ensino Fundamental;40 até 44 Horas;2024
26;3;3;1606,619708736740;8,41610604485624e+01;Ensino Fundamental;40 até 44 Horas;2024
27;3;3;1554,291219429790;6,72279915620955e+01;Ensino Fundamental;40 até 44 Horas;2024
28;3;3;1723,615806903200;2,12210118873365e+02;Ensino Fundamental;40 até 44 Horas;2024
29;3;3;1897,446468190710;1,55685209435100e+02;Ensino Fundamental;40 até 44 Horas;2024
31;3;3;2057,578463938562;6,45789952280544e+01;Ensino Fundamental;40 até 44 Horas;2024
32;3;3;2354,075956779920;1,65334418966314e+02;Ensino Fundamental;40 até 44 Horas;2024
33;3;3;1992,486220191317;7,15492753888686e+01;Ensino Fundamental;40 até 44 Horas;2024
35;3;3;2324,507785954396;8,07946472445377e+01;Ensino Fundamental;40 até 44 Horas;2024
41;3;3;2481,020480848210;8,91353294305156e+01;Ensino Fundamental;40 até 44 Horas;2024
42;3;3;2609,877495821915;6,54425188744306e+01;Ensino Fundamental;40 até 44 Horas;2024
43;3;3;2506,239051304795;1,56300474650395e+02;Ensino Fundamental;40 até 44 Horas;2024
50;3;3;2189,558044288366;1,02225629986574e+02;Ensino Fundamental;40 até 44 Horas;2024
51;3;3;2700,413040381150;1,53313551650024e+02;Ensino Fundamental;40 até 44 Horas;2024
52;3;3;2591,237841054349;1,95683711178574e+02;Ensino Fundamental;40 até 44 Horas;2024
53;3;3;2112,282978530172;1,15845246967473e+02;Ensino Fundamental;40 até 44 Horas;2024
11;4;3;2643,775142829352;3,46309059057018e+02;Ensino Médio;40 até 44 Horas;2024
12;4;3;1695,234446411976;7,00974518889149e+01;Ensino Médio;40 até 44 Horas;2024
13;4;3;1457,926113941021;9,18633848652083e+01;Ensino Médio;40 até 44 Horas;2024
14;4;3;1660,555440471151;1,40449285869738e+02;Ensino Médio;40 até 44 Horas;2024
15;4;3;1647,246596287383;1,19983366955224e+02;Ensino Médio;40 até 44 Horas;2024
16;4;3;1912,033977410167;2,19673173491476e+02;Ensino Médio;40 até 44 Horas;2024
17;4;3;1710,412833285547;8,98941075556853e+01;Ensino Médio;40 até 44 Horas;2024
21;4;3;1560,988307778417;1,06320606023829e+02;Ensino Médio;40 até 44 Horas;2024
22;4;3;1651,952595160803;1,48497303227215e+02;Ensino Médio;40 até 44 Horas;2024
23;4;3;1547,966755370458;8,57042738539597e+01;Ensino Médio;40 até 44 Horas;2024
24;4;3;1481,547012143642;7,85146798076923e+01;Ensino Médio;40 até 44 Horas;2024
25;4;3;1376,970109003054;7,19938718475187e+01;Ensino Médio;40 até 44 Horas;2024
26;4;3;1517,947512511485;8,68599724365619e+01;Ensino Médio;40 até 44 Horas;2024
27;4;3;1829,012909341434;1,60740286926427e+02;Ensino Médio;40 até 44 Horas;2024
28;4;3;1940,170425663556;2,58121310927654e+02;Ensino Médio;40 até 44 Horas;2024
29;4;3;1480,883079432660;1,18720923231543e+02;Ensino Médio;40 até 44 Horas;2024
31;4;3;2005,373793596645;5,64135308508464e+01;Ensino Médio;40 até 44 Horas;2024
32;4;3;2525,612549144537;2,72427322480473e+02;Ensino Médio;40 até 44 Horas;2024
33;4;3;1755,821113671465;5,25613690403201e+01;Ensino Médio;40 até 44 Horas;2024
35;4;3;2275,032226499227;7,70023040422277e+01;Ensino Médio;40 até 44 Horas;2024
41;4;3;2604,567834145943;1,36942375704822e+02;Ensino Médio;40 até 44 Horas;2024
42;4;3;2414,963536674832;7,00636185396492e+01;Ensino Médio;40 até 44 Horas;2024
43;4;3;2379,129967496387;1,41369717794632e+02;Ensino Médio;40 até 44 Horas;2024
50;4;3;2339,489689922289;1,28392801256590e+02;Ensino Médio;40 até 44 Horas;2024
51;4;3;2451,869519309145;1,23787512196560e+02;Ensino Médio;40 até 44 Horas;2024
52;4;3;2288,682344884041;1,56944574998218e+02;Ensino Médio;40 até 44 Horas;2024
53;4;3;1963,211165244189;1,21917668961110e+02;Ensino Médio;40 até 44 Horas;2024
11;5;3;2423,261497718991;8,13760439063475e+01;Ensino Médio;40 até 44 Horas;2024
12;5;3;2103,101161015662;8,49915234422704e+01;Ensino Médio;40 até 44 Horas;2024
13;5;3;1963,211922857879;5,21812776709820e+01;Ensino Médio;40 até 44 Horas;2024
14;5;3;2043,692933717711;1,39471258375994e+02;Ensino Médio;40 até 44 Horas;2024
15;5;3;2128,297353661608;1,22922057970479e+02;Ensino Médio;40 até 44 Horas;2024
16;5;3;2213,040953930623;9,92796137130111e+01;Ensino Médio;40 até 44 Horas;2024
17;5;3;2237,490634992886;1,00249283532217e+02;Ensino Médio;40 até 44 Horas;2024
21;5;3;2124,221554685046;2,11662293507260e+02;Ensino Médio;40 até 44 Horas;2024
22;5;3;1908,547760792528;1,37795143923407e+02;Ensino Médio;40 até 44 Horas;2024
23;5;3;1857,542655380556;4,83005536916425e+01;Ensino Médio;40 até 44 Horas;2024
24;5;3;2072,353927170589;1,77921463751119e+02;Ensino Médio;40 até 44 Horas;2024
25;5;3;1862,280491415190;6,54728189701652e+01;Ensino Médio;40 até 44 Horas;2024
26;5;3;1891,267574887166;7,07894638736584e+01;Ensino Médio;40 até 44 Horas;2024
27;5;3;1822,446901676158;5,38381355381270e+01;Ensino Médio;40 até 44 Horas;2024
28;5;3;2028,499294064999;1,55250575570696e+02;Ensino Médio;40 até 44 Horas;2024
29;5;3;1990,950559138641;1,19714305141974e+02;Ensino Médio;40 até 44 Horas;2024
31;5;3;2334,097459335779;3,91218045682620e+01;Ensino Médio;40 até 44 Horas;2024
32;5;3;2434,772121139376;6,80302802109495e+01;Ensino Médio;40 até 44 Horas;2024
33;5;3;2523,719024054880;5,78181453014431e+01;Ensino Médio;40 até 44 Horas;2024
35;5;3;2580,391620972391;3,69064373131146e+01;Ensino Médio;40 até 44 Horas;2024
41;5;3;2850,584504834115;7,58142480335768e+01;Ensino Médio;40 até 44 Horas;2024
42;5;3;2926,258114380992;4,81042081727396e+01;Ensino Médio;40 até 44 Horas;2024
43;5;3;2688,312013749084;5,63986674061972e+01;Ensino Médio;40 até 44 Horas;2024
50;5;3;2664,084219655361;8,94218289020815e+01;Ensino Médio;40 até 44 Horas;2024
51;5;3;2812,542293148970;8,21893506486039e+01;Ensino Médio;40 até 44 Horas;2024
52;5;3;2353,436952178541;4,80557446638749e+01;Ensino Médio;40 até 44 Horas;2024
53;5;3;2582,061678047172;7,78222884969452e+01;Ensino Médio;40 até 44 Horas;2024
11;6;3;2372,434584259247;1,58204687285449e+02;Ensino Superior;40 até 44 Horas;2024
12;6;3;2844,334043459834;4,02307488228934e+02;Ensino Superior;40 até 44 Horas;2024
13;6;3;2456,438701013811;2,38092023093826e+02;Ensino Superior;40 até 44 Horas;2024
14;6;3;2674,071304764327;2,91399406766252e+02;Ensino Superior;40 até 44 Horas;2024
15;6;3;2410,180016173617;2,09748074475154e+02;Ensino Superior;40 até 44 Horas;2024
16;6;3;3507,976814569148;1,06040048685459e+03;Ensino Superior;40 até 44 Horas;2024
17;6;3;3067,076163214274;4,05430363671804e+02;Ensino Superior;40 até 44 Horas;2024
21;6;3;2312,082975685988;1,68734485196230e+02;Ensino Superior;40 até 44 Horas;2024
22;6;3;1841,554064076132;2,28960005898872e+02;Ensino Superior;40 até 44 Horas;2024
23;6;3;2485,525215475628;2,66040840842972e+02;Ensino Superior;40 até 44 Horas;2024
24;6;3;1877,137874662754;1,55690938064251e+02;Ensino Superior;40 até 44 Horas;2024
25;6;3;2735,745001932178;4,31460975606200e+02;Ensino Superior;40 até 44 Horas;2024
26;6;3;2259,587707547449;1,43164635896596e+02;Ensino Superior;40 até 44 Horas;2024
27;6;3;2750,093386403001;4,50045347770090e+02;Ensino Superior;40 até 44 Horas;2024
28;6;3;1985,163478523893;1,00126589071447e+02;Ensino Superior;40 até 44 Horas;2024
29;6;3;2311,514886150998;3,24440478852876e+02;Ensino Superior;40 até 44 Horas;2024
31;6;3;2772,104513151497;1,25046439778168e+02;Ensino Superior;40 até 44 Horas;2024
32;6;3;2650,256175525500;1,83529120002208e+02;Ensino Superior;40 até 44 Horas;2024
33;6;3;3506,391475789202;2,20263631736864e+02;Ensino Superior;40 até 44 Horas;2024
35;6;3;3313,746772010495;1,58395478562888e+02;Ensino Superior;40 até 44 Horas;2024
41;6;3;2967,903434212146;1,24014418068299e+02;Ensino Superior;40 até 44 Horas;2024
42;6;3;3507,316497075837;1,91424848652841e+02;Ensino Superior;40 até 44 Horas;2024
43;6;3;3375,624496350149;1,74218299035324e+02;Ensino Superior;40 até 44 Horas;2024
50;6;3;2962,223857874087;2,46888616977831e+02;Ensino Superior;40 até 44 Horas;2024
51;6;3;2752,647182119993;1,28778095295255e+02;Ensino Superior;40 até 44 Horas;2024
52;6;3;2680,904733258627;1,52024908738902e+02;Ensino Superior;40 até 44 Horas;2024
53;6;3;3402,762114581531;2,62592634198439e+02;Ensino Superior;40 até 44 Horas;2024
11;7;3;4823,710057389939;2,68537869968334e+02;Ensino Superior;40 até 44 Horas;2024
12;7;3;4960,256375029918;3,55215317934613e+02;Ensino Superior;40 até 44 Horas;2024
13;7;3;4343,026228837081;2,08437296078644e+02;Ensino Superior;40 até 44 Horas;2024
14;7;3;5398,642627047730;4,15246426317751e+02;Ensino Superior;40 até 44 Horas;2024
15;7;3;4517,413543185376;2,19330202481598e+02;Ensino Superior;40 até 44 Horas;2024
16;7;3;4597,499014042537;2,81737746462823e+02;Ensino Superior;40 até 44 Horas;2024
17;7;3;4418,985142545854;1,98434393966053e+02;Ensino Superior;40 até 44 Horas;2024
21;7;3;3988,637455909501;2,16923123610424e+02;Ensino Superior;40 até 44 Horas;2024
22;7;3;4958,844358918298;6,72787033629262e+02;Ensino Superior;40 até 44 Horas;2024
23;7;3;4663,018242025442;2,21637212058353e+02;Ensino Superior;40 até 44 Horas;2024
24;7;3;5491,157529227690;9,14048331829418e+02;Ensino Superior;40 até 44 Horas;2024
25;7;3;5227,912015953297;3,50293067255704e+02;Ensino Superior;40 até 44 Horas;2024
26;7;3;5100,180872753533;3,83144123522441e+02;Ensino Superior;40 até 44 Horas;2024
27;7;3;4954,327576460569;5,12154269791559e+02;Ensino Superior;40 até 44 Horas;2024
28;7;3;5225,677757029553;5,65137273778719e+02;Ensino Superior;40 até 44 Horas;2024
29;7;3;5102,987673601669;4,29493673553436e+02;Ensino Superior;40 até 44 Horas;2024
31;7;3;5191,754661190553;1,84708922840299e+02;Ensino Superior;40 até 44 Horas;2024
32;7;3;5831,231661835526;2,32778458970056e+02;Ensino Superior;40 até 44 Horas;2024
33;7;3;7124,570105203090;2,95542497020240e+02;Ensino Superior;40 até 44 Horas;2024
35;7;3;6449,561829471872;2,23797627049304e+02;Ensino Superior;40 até 44 Horas;2024
41;7;3;6263,551077981479;2,26670332728779e+02;Ensino Superior;40 até 44 Horas;2024
42;7;3;6044,570936746658;1,67460282383883e+02;Ensino Superior;40 até 44 Horas;2024
43;7;3;6588,479261352179;3,36262230517205e+02;Ensino Superior;40 até 44 Horas;2024
50;7;3;5685,462981350762;2,83402601577326e+02;Ensino Superior;40 até 44 Horas;2024
51;7;3;5643,223366688201;3,47706759105370e+02;Ensino Superior;40 até 44 Horas;2024
52;7;3;5308,348681471164;2,02037270446069e+02;Ensino Superior;40 até 44 Horas;2024
53;7;3;8263,810187970474;4,42565334393319e+02;Ensino Superior;40 até 44 Horas;2024
11;1;4;2021,111651855534;5,55119884511359e+02;Sem Instrução Formal;44 até 48 Horas;2024
12;1;4;1327,570380736886;2,17154499599507e+02;Sem Instrução Formal;44 até 48 Horas;2024
13;1;4;1153,615856187463;2,64944597527455e+02;Sem Instrução Formal;44 até 48 Horas;2024
14;1;4;4501,932616207346;3,09299990445623e+03;Sem Instrução Formal;44 até 48 Horas;2024
15;1;4;1566,811624511879;3,22292297139013e+02;Sem Instrução Formal;44 até 48 Horas;2024
16;1;4;1113,035332850751;9,11918571203377e+01;Sem Instrução Formal;44 até 48 Horas;2024
17;1;4;1945,664273359848;4,02600007437711e+02;Sem Instrução Formal;44 até 48 Horas;2024
21;1;4;1240,648188772084;1,81609508051767e+02;Sem Instrução Formal;44 até 48 Horas;2024
22;1;4;1035,254400265695;2,45169892024426e+02;Sem Instrução Formal;44 até 48 Horas;2024
23;1;4;1137,618768253003;2,27729685480643e+02;Sem Instrução Formal;44 até 48 Horas;2024
24;1;4;1547,050853965891;1,29806109394389e+02;Sem Instrução Formal;44 até 48 Horas;2024
25;1;4;1405,603837664005;2,13339187143548e+02;Sem Instrução Formal;44 até 48 Horas;2024
26;1;4;1306,088680360477;3,73593843232187e+02;Sem Instrução Formal;44 até 48 Horas;2024
27;1;4;1501,095691949384;1,99917051087512e+02;Sem Instrução Formal;44 até 48 Horas;2024
28;1;4;3120,792956917579;1,00688650562913e+03;Sem Instrução Formal;44 até 48 Horas;2024
29;1;4;1197,252107044662;1,70133091334728e+02;Sem Instrução Formal;44 até 48 Horas;2024
31;1;4;2506,846066251748;6,70375145602412e+02;Sem Instrução Formal;44 até 48 Horas;2024
32;1;4;2385,445569137502;1,04983528117114e+03;Sem Instrução Formal;44 até 48 Horas;2024
33;1;4;2564,906777703118;5,01808560721507e+02;Sem Instrução Formal;44 até 48 Horas;2024
35;1;4;2306,014749267091;3,95778647468802e+02;Sem Instrução Formal;44 até 48 Horas;2024
41;1;4;1803,289768963625;2,01956684683899e+02;Sem Instrução Formal;44 até 48 Horas;2024
42;1;4;1361,549432029557;4,34859372616130e+02;Sem Instrução Formal;44 até 48 Horas;2024
43;1;4;1995,970278668389;4,28025411988050e+02;Sem Instrução Formal;44 até 48 Horas;2024
50;1;4;1532,154259693989;3,83558754162775e+02;Sem Instrução Formal;44 até 48 Horas;2024
51;1;4;3234,624468922522;5,59942814744801e+02;Sem Instrução Formal;44 até 48 Horas;2024
52;1;4;1630,419477402818;1,43606709879733e+02;Sem Instrução Formal;44 até 48 Horas;2024
53;1;4;2249,487362664049;4,16653023430209e+02;Sem Instrução Formal;44 até 48 Horas;2024
11;2;4;2703,585829626486;5,11574572616588e+02;Ensino Fundamental;44 até 48 Horas;2024
12;2;4;2557,067511643465;4,50067725830771e+02;Ensino Fundamental;44 até 48 Horas;2024
13;2;4;1648,144709937503;1,25461439487712e+02;Ensino Fundamental;44 até 48 Horas;2024
14;2;4;2111,863256213822;3,41037430372773e+02;Ensino Fundamental;44 até 48 Horas;2024
15;2;4;1820,888107998152;1,52808235375913e+02;Ensino Fundamental;44 até 48 Horas;2024
16;2;4;1904,032009237209;2,41677509348412e+02;Ensino Fundamental;44 até 48 Horas;2024
