UF;escolaridade;horas_trabalhadas;renda_bruta;se;escolaridade_adj;faixa_horas_trabalhadas;ano
32;6;5;4721,325723279989;7,31763517648837e+02;Ensino Superior;49 Horas +;2023
33;6;5;5674,246064528836;9,30311377435887e+02;Ensino Superior;49 Horas +;2023
35;6;5;5040,390124853590;7,18314886825681e+02;Ensino Superior;49 Horas +;2023
41;6;5;6245,857785635999;1,14784766030158e+03;Ensino Superior;49 Horas +;2023
42;6;5;4385,734651121088;4,05162720820119e+02;Ensino Superior;49 Horas +;2023
43;6;5;4071,665120535961;3,79919854230392e+02;Ensino Superior;49 Horas +;2023
50;6;5;5057,454615803103;1,10560286129221e+03;Ensino Superior;49 Horas +;2023
51;6;5;3691,876121666569;7,85202541658531e+02;Ensino Superior;49 Horas +;2023
52;6;5;3412,920540384643;6,14903091147838e+02;Ensino Superior;49 Horas +;2023
53;6;5;3856,141692273338;8,39367735110241e+02;Ensino Superior;49 Horas +;2023
11;7;5;7081,451407089476;1,23523497127060e+03;Ensino Superior;49 Horas +;2023
12;7;5;4217,753805374062;6,15309057748718e+02;Ensino Superior;49 Horas +;2023
13;7;5;7138,960356455928;1,52780927760636e+03;Ensino Superior;49 Horas +;2023
14;7;5;6414,154527129159;1,25053098018565e+03;Ensino Superior;49 Horas +;2023
15;7;5;7347,542418997931;1,13631091935350e+03;Ensino Superior;49 Horas +;2023
16;7;5;6636,012277100482;1,05291726369189e+03;Ensino Superior;49 Horas +;2023
17;7;5;6054,592177180488;9,33581826950443e+02;Ensino Superior;49 Horas +;2023
21;7;5;4442,333815951843;5,39528178988914e+02;Ensino Superior;49 Horas +;2023
22;7;5;9454,423257392009;2,27831865298684e+03;Ensino Superior;49 Horas +;2023
23;7;5;6270,468411195820;1,50674546133402e+03;Ensino Superior;49 Horas +;2023
24;7;5;5414,981775395061;5,19658914828007e+02;Ensino Superior;49 Horas +;2023
25;7;5;6632,332179696727;1,23560463509871e+03;Ensino Superior;49 Horas +;2023
26;7;5;5238,863765753006;4,90073790707131e+02;Ensino Superior;49 Horas +;2023
27;7;5;6129,749077872214;6,71801497633822e+02;Ensino Superior;49 Horas +;2023
28;7;5;4842,283214804436;5,91961318608694e+02;Ensino Superior;49 Horas +;2023
29;7;5;5726,812635163457;8,07150905968059e+02;Ensino Superior;49 Horas +;2023
31;7;5;7680,781884354332;5,31932983401438e+02;Ensino Superior;49 Horas +;2023
32;7;5;8647,281011413026;9,95878182308986e+02;Ensino Superior;49 Horas +;2023
33;7;5;10545,382055403141;1,02995668250424e+03;Ensino Superior;49 Horas +;2023
35;7;5;9200,093303550362;5,66080035380922e+02;Ensino Superior;49 Horas +;2023
41;7;5;7351,514304748895;6,20405832668986e+02;Ensino Superior;49 Horas +;2023
42;7;5;7810,248479379541;5,73073301732126e+02;Ensino Superior;49 Horas +;2023
43;7;5;6889,754226661665;4,64743550705004e+02;Ensino Superior;49 Horas +;2023
50;7;5;7059,549160384226;8,93270776517350e+02;Ensino Superior;49 Horas +;2023
51;7;5;8460,724079216083;1,17367309837813e+03;Ensino Superior;49 Horas +;2023
52;7;5;8041,629425722958;6,66886150115777e+02;Ensino Superior;49 Horas +;2023
53;7;5;10778,881967891555;9,95044442418060e+02;Ensino Superior;49 Horas +;2023
